ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
44136,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,326500,4.875,0.9115,1150.0,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,8340.0,CIB,878,CIB,25-34,to_inst,91.20111732,south,direct,0,37.0
50029,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,4.375,1.0259,2762.5,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2160.0,EXP,520,CIB,65-74,to_inst,71.95945946,North,direct,0,33.0
50187,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,316500,3.75,0.1634,5909.17,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,3780.0,CIB,758,CIB,>74,to_inst,33.03757829,south,direct,0,46.0
48504,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,706500,3.875,0.1612,0.0,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,11580.0,CIB,689,EXP,55-64,not_inst,88.53383459,south,direct,0,33.0
33406,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,3.875,1.3251,3355.0,180.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,1680.0,CRIF,575,EXP,>74,to_inst,48.85321101,south,direct,0,41.0
32443,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,-0.0371,41.15,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,10380.0,CRIF,801,EXP,65-74,not_inst,39.72945892,North,direct,0,43.0
29508,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,0.505,2145.0,240.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,19620.0,CIB,707,EXP,55-64,not_inst,60.21039604,North,direct,0,26.0
26661,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.4339,5030.0,360.0,not_neg,int_only,not_lpsm,328000.0,sb,pr,home,1U,3240.0,CIB,551,CIB,55-64,to_inst,56.8597561,south,direct,0,34.0
24966,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2400.0,CRIF,870,CIB,35-44,to_inst,77.92553191,south,direct,1,49.0
26851,2019,cf,Joint,pre,type2,p1,l1,nopc,b/c,336500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4920.0,EQUI,554,EXP,35-44,not_inst,,North,direct,1,
25724,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,276500,4.125,0.0687,4173.65,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,2460.0,CIB,561,CIB,>74,to_inst,49.55197133,North,direct,0,52.0
36846,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,lpsm,248000.0,sb,pr,home,1U,1440.0,CRIF,770,CIB,>74,to_inst,59.07258065,North,direct,1,48.0
47061,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,256500,4.625,0.5096,2856.25,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3720.0,EXP,780,CIB,45-54,to_inst,67.85714286,North,direct,0,43.0
41027,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,3.625,0.1182,1812.4,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6360.0,CRIF,785,CIB,25-34,not_inst,88.9957265,south,direct,0,20.0
26270,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,426500,4.56,0.3978,6670.97,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,5160.0,CIB,542,CIB,>74,to_inst,77.82846715,south,direct,0,44.0
34926,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,356500,4.625,0.737,0.0,240.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6960.0,CIB,598,EXP,45-54,to_inst,58.63486842,south,direct,0,45.0
49563,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,436500,4.625,1.135,11093.75,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,7500.0,CIB,582,EXP,35-44,to_inst,65.34431138,North,direct,0,42.0
38216,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,,,,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3360.0,EXP,665,CIB,25-34,to_inst,74.15966387,south,direct,1,48.0
47830,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.875,0.4139,279.6,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,7800.0,CIB,507,EXP,35-44,not_inst,93.28478964,south,direct,0,44.0
26953,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,526500,3.99,0.428,1903.63,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,9600.0,EXP,694,EXP,55-64,to_inst,89.54081633,North,direct,0,33.0
49589,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,3.375,0.4244,,180.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,9840.0,EXP,672,EXP,55-64,to_inst,38.82113821,south,direct,0,21.0
46657,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,476500,3.0,-0.0952,5041.42,180.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,12840.0,CRIF,836,CIB,45-54,not_inst,52.47797357,south,direct,0,30.0
47192,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.375,-0.278,4477.5,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,7260.0,CRIF,781,EXP,55-64,not_inst,37.64124294,North,direct,0,13.0
33686,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,576500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11220.0,EQUI,838,EXP,35-44,to_inst,,North,direct,1,
28497,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.5,0.5646,5424.64,204.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3840.0,CRIF,596,CIB,45-54,to_inst,59.92063492,south,direct,0,47.0
39182,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,2100.0,CRIF,678,EXP,35-44,to_inst,89.35185185,North,direct,1,45.0
41165,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,4.75,0.3136,1228.88,360.0,not_neg,not_int,not_lpsm,1058000.0,sb,pr,home,1U,15180.0,CIB,538,EXP,35-44,not_inst,68.66729679,south,direct,0,41.0
38098,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,336500,3.75,-0.1069,0.0,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,15600.0,CIB,761,CIB,55-64,to_inst,46.86629526,North,direct,0,11.0
41537,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,3.75,1.0418,4583.38,180.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,5940.0,EXP,748,EXP,55-64,to_inst,68.64035088,south,direct,0,30.0
37493,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,3.875,0.4884,7277.66,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,2460.0,CIB,502,CIB,65-74,to_inst,69.05487805,North,direct,0,38.0
43459,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,4.125,0.2385,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,8280.0,CRIF,532,EXP,65-74,not_inst,93.91891892,North,direct,0,32.0
35183,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,226500,3.875,0.1748,395.68,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4500.0,CIB,830,CIB,55-64,to_inst,78.64583333,North,direct,0,39.0
30269,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,4.875,1.4912,,360.0,not_neg,not_int,not_lpsm,248000.0,sb,ir,home,1U,8400.0,CRIF,730,CIB,55-64,to_inst,67.13709677,North,direct,0,26.0
38303,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,56500,,,,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,1320.0,CIB,637,CIB,45-54,not_inst,72.43589744,south,direct,1,54.0
50500,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,76500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1260.0,EQUI,851,EXP,65-74,to_inst,,south,direct,1,
45134,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,476500,4.5,0.1602,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,6420.0,CIB,633,EXP,25-34,to_inst,79.68227425,south,direct,0,36.0
29168,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,546500,3.625,0.0338,912.24,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,13980.0,CRIF,851,CIB,45-54,not_inst,67.63613861,central,direct,0,32.0
36350,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,4.25,0.0096,5557.25,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,7020.0,CRIF,540,EXP,45-54,to_inst,42.31557377,North,direct,0,29.0
47861,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,3.625,0.0202,0.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,3420.0,EXP,840,CIB,55-64,not_inst,36.35786802,North,direct,0,49.0
47066,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,516500,,,,360.0,not_neg,not_int,lpsm,978000.0,sb,sr,home,1U,4260.0,CRIF,671,EXP,>74,to_inst,52.81186094,south,direct,1,36.0
41995,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,96500,,,,324.0,neg_amm,not_int,not_lpsm,108000.0,sb,pr,home,1U,3480.0,CIB,582,CIB,55-64,to_inst,89.35185185,North,direct,1,43.0
31167,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,3.55,-0.1322,295.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,sr,home,1U,15000.0,CRIF,893,CIB,>74,to_inst,59.53815261,North,direct,0,41.0
47418,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,96500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2160.0,EQUI,703,EXP,45-54,to_inst,,North,direct,1,
29103,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,3.25,-0.1415,5233.91,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6480.0,CIB,658,EXP,45-54,to_inst,60.47486034,south,direct,0,11.0
29075,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,126500,4.125,0.9512,3132.55,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2340.0,EXP,871,CIB,>74,to_inst,75.29761905,North,direct,0,48.0
40937,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,256500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3360.0,EQUI,518,EXP,25-34,to_inst,,North,direct,1,
41337,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,,,,240.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,4920.0,CIB,791,CIB,55-64,to_inst,113.4057971,south,direct,1,46.0
40641,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,266500,3.75,1.1651,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,5100.0,CRIF,569,CIB,45-54,not_inst,99.44029851,south,direct,0,47.0
26088,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,4.375,0.7431,4350.0,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6120.0,CIB,539,EXP,55-64,to_inst,80.0245098,North,direct,0,46.0
29579,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,4.25,0.7887,6158.75,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,2640.0,CRIF,676,CIB,55-64,to_inst,69.9704142,North,direct,0,42.0
41253,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,876500,5.375,0.877,0.0,360.0,not_neg,not_int,not_lpsm,1678000.0,sb,pr,home,2U,11640.0,EXP,663,CIB,65-74,not_inst,52.23480334,south,direct,0,35.0
35304,2019,ncf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,716500,4.625,0.5081,10566.19,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,10080.0,CRIF,521,EXP,45-54,to_inst,88.67574257,south,direct,0,38.0
50843,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,3.875,0.3102,5185.31,360.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,6000.0,CRIF,875,CIB,55-64,to_inst,45.65439673,south,direct,0,43.0
40595,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,426500,4.99,1.3478,9490.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,ir,home,1U,9180.0,CIB,776,CIB,>74,to_inst,57.79132791,south,direct,0,40.0
35544,2019,ncf,Joint,pre,type1,p3,l1,nopc,nob/c,286500,5.125,1.5016,4472.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5160.0,CIB,645,EXP,35-44,to_inst,80.02793296,central,direct,0,36.0
28230,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,66500,5.5,1.3405,2632.5,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,1740.0,CIB,837,CIB,45-54,to_inst,67.85714286,south,direct,0,43.0
26367,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,176500,4.875,1.2739,2348.66,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,2340.0,CRIF,521,CIB,65-74,to_inst,80.96330275,North,direct,0,54.0
43887,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,4.125,0.2338,6368.75,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5400.0,CRIF,791,EXP,35-44,to_inst,56.15530303,south,direct,0,27.0
47515,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,156500,3.375,0.7998,4908.21,180.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,8280.0,CRIF,527,EXP,55-64,to_inst,68.64035088,North,direct,0,31.0
32875,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,546500,4.5,0.2773,2526.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,7920.0,EXP,871,EXP,25-34,not_inst,89.88486842,south,direct,0,37.0
25045,2019,,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,3.99,1.8342,,240.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2520.0,CRIF,540,CIB,55-64,to_inst,67.28723404,North,direct,0,40.0
36349,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,3.75,0.1283,1995.79,240.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6120.0,CRIF,763,CIB,65-74,not_inst,63.71473354,central,direct,0,48.0
31482,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,4.375,0.6665,4136.58,324.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,4080.0,EXP,750,CIB,55-64,to_inst,81.25,south,direct,0,36.0
35515,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,406500,4.375,0.6028,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,14880.0,CRIF,545,CIB,45-54,not_inst,69.13265306,North,direct,0,29.0
28619,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,596500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11940.0,EQUI,585,EXP,35-44,not_inst,,North,direct,1,
50224,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,66500,4.75,1.433,1201.79,180.0,neg_amm,not_int,not_lpsm,78000.0,sb,pr,home,1U,3000.0,CIB,515,CIB,25-34,to_inst,85.25641026,North,direct,0,38.0
32625,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,4.25,0.1458,4126.44,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6240.0,CRIF,883,EXP,35-44,to_inst,71.00409836,North,direct,0,36.0
31350,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,3.125,0.126,3298.3,180.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5340.0,CIB,677,EXP,35-44,to_inst,35.21505376,south,direct,0,31.0
44015,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,3.5,0.141,4238.04,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,5460.0,CRIF,771,CIB,25-34,not_inst,88.56877323,North,direct,0,39.0
45453,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,4.99,0.2228,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4440.0,EXP,869,EXP,35-44,not_inst,77.15163934,North,direct,0,44.0
41544,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6840.0,EQUI,651,EXP,55-64,to_inst,,North,direct,1,
38182,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7680.0,EQUI,806,EXP,55-64,to_inst,,North,direct,1,
26185,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,246500,3.99,0.292,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4740.0,CIB,890,EXP,65-74,not_inst,50.51229508,central,direct,0,36.0
43651,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,,,,240.0,neg_amm,not_int,not_lpsm,658000.0,sb,ir,home,4U,3960.0,EXP,893,CIB,35-44,not_inst,60.25835866,south,direct,1,50.0
26838,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,1U,7500.0,EQUI,664,EXP,55-64,to_inst,,central,direct,1,
35197,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,166500,4.875,1.1171,210.13,360.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,2340.0,EXP,719,EXP,55-64,to_inst,84.09090909,North,direct,0,52.0
29328,2019,cf,Sex Not Available,nopre,type2,p1,l2,nopc,b/c,96500,5.25,1.8867,1397.71,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,5580.0,CIB,897,EXP,25-34,to_inst,98.46938776,south,direct,0,39.0
41569,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,1500.0,CRIF,783,CIB,35-44,not_inst,70.68345324,North,direct,1,54.0
34900,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,286500,3.75,0.0332,4765.63,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3480.0,CRIF,840,EXP,65-74,to_inst,75.79365079,south,direct,0,42.0
49581,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.4518,4054.22,360.0,not_neg,not_int,not_lpsm,298000.0,sb,ir,home,1U,900.0,CRIF,663,CIB,45-54,to_inst,69.29530201,south,direct,0,9.0
31228,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,4.5,0.2611,4500.0,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,3960.0,CIB,859,CIB,35-44,to_inst,72.28682171,North,direct,0,41.0
40644,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,4.875,0.7933,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,ir,home,1U,1800.0,CRIF,820,EXP,55-64,not_inst,52.56147541,south,direct,0,45.0
35786,2019,,Male,nopre,type2,p1,l1,nopc,b/c,436500,3.875,1.0059,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4860.0,EXP,889,EXP,45-54,not_inst,97.43303571,central,direct,0,45.0
43114,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,3.99,0.9182,4344.11,120.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3900.0,CRIF,629,CIB,65-74,to_inst,65.625,south,direct,0,36.0
46268,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,156500,3.5,0.9549,3016.07,180.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3300.0,CIB,531,CIB,55-64,to_inst,65.75630252,south,direct,0,32.0
43669,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,116500,3.625,0.9553,3064.5,240.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,5460.0,CIB,717,CIB,55-64,to_inst,91.015625,south,direct,0,24.0
45688,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,4.0,-0.0263,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,4620.0,CIB,760,CIB,35-44,not_inst,54.10583942,North,direct,0,32.0
26029,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,286500,3.875,0.2358,1215.6,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4680.0,EXP,630,CIB,45-54,not_inst,73.84020619,North,direct,0,32.0
48301,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,166500,4.5,0.6706,4629.98,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,6000.0,CIB,598,CIB,55-64,to_inst,62.12686567,North,direct,0,41.0
25532,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3240.0,EQUI,692,EXP,>74,to_inst,,North,direct,1,
51023,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,,,,300.0,not_neg,not_int,lpsm,638000.0,sb,pr,home,1U,3120.0,CRIF,578,CIB,35-44,to_inst,48.04075235,North,direct,1,48.0
26523,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,2.875,0.264,8550.0,120.0,not_neg,not_int,not_lpsm,2108000.0,sb,pr,home,1U,9180.0,CRIF,548,CIB,>74,to_inst,9.79601518,North,direct,0,31.0
46668,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,4.0,0.0262,7029.42,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,7200.0,CIB,604,CIB,35-44,not_inst,90.24621212,North,direct,0,41.0
45980,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,446500,4.56,0.3455,12337.5,360.0,neg_amm,not_int,not_lpsm,628000.0,sb,pr,home,1U,4500.0,CIB,592,EXP,65-74,to_inst,71.09872611,North,direct,0,41.0
31089,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,96500,5.125,0.8264,1748.61,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,3000.0,CIB,850,CIB,65-74,to_inst,26.95530726,North,direct,0,26.0
30368,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,676500,4.25,-0.148,1575.3,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,12300.0,EXP,843,EXP,35-44,not_inst,79.7759434,North,direct,0,45.0
38642,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,116500,3.99,0.9387,3369.69,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1800.0,CRIF,574,CIB,25-34,to_inst,98.72881356,North,direct,0,34.0
41497,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,3.5,-0.1782,0.0,336.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,10680.0,CIB,701,EXP,35-44,not_inst,70.32871972,North,direct,0,21.0
50815,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,106500,4.125,0.4644,1846.76,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2100.0,CIB,503,CIB,65-74,to_inst,83.203125,North,direct,0,37.0
40394,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,396500,3.99,0.1715,1341.07,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5880.0,CRIF,653,CIB,35-44,not_inst,68.59861592,North,direct,0,40.0
46430,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,246500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3060.0,CIB,775,CIB,25-34,to_inst,82.71812081,North,direct,1,47.0
45859,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,3420.0,CRIF,527,CIB,65-74,not_inst,51.50966184,south,direct,1,52.0
47111,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,326500,4.875,0.492,1228.88,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4980.0,EXP,764,CIB,35-44,not_inst,91.20111732,south,direct,0,39.0
43826,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,586500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12000.0,EQUI,709,EXP,35-44,not_inst,,North,direct,1,
25714,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,186500,3.75,0.8243,3202.46,180.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3900.0,EXP,821,EXP,55-64,to_inst,55.17751479,North,direct,0,37.0
38473,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,326500,3.99,0.8675,0.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5040.0,EXP,609,CIB,45-54,not_inst,96.59763314,North,direct,0,36.0
33214,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,446500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,13740.0,EQUI,857,EXP,35-44,not_inst,,North,direct,1,
39359,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,4.25,0.074,87.9,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,10260.0,CRIF,764,EXP,>74,not_inst,37.35119048,North,direct,0,27.0
48811,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,596500,3.875,0.1475,918.61,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,11340.0,EXP,694,CIB,35-44,not_inst,69.52214452,North,direct,0,48.0
28046,2019,cf,Male,pre,type2,p4,l1,nopc,b/c,186500,3.75,1.1329,1833.25,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2400.0,EXP,775,CIB,25-34,to_inst,94.19191919,North,direct,0,61.0
